"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20220101","2022","52","2022","97","EUR","European Union","MIP","Import of goods for inward processing","768","TGO","Togo","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","105715.552",,"105715.552","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","MIP","Import of goods for inward processing","772","TKL","Tokelau","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","33989.251",,"33989.251","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","MIP","Import of goods for inward processing","776","TON","Tonga","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","349056.135",,"349056.135","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","MIP","Import of goods for inward processing","780","TTO","Trinidad and Tobago","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","110197154.235",,"110197154.235","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","MIP","Import of goods for inward processing","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1456654446.268",,"1456654446.268","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","MIP","Import of goods for inward processing","788","TUN","Tunisia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","365658419.099",,"365658419.099","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","MIP","Import of goods for inward processing","792","TUR","Türkiye","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1110424247.868",,"1110424247.868","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","MIP","Import of goods for inward processing","795","TKM","Turkmenistan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","8325597.283",,"8325597.283","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","MIP","Import of goods for inward processing","798","TUV","Tuvalu","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","8464.405",,"8464.405","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","MIP","Import of goods for inward processing","800","UGA","Uganda","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3317308.529",,"3317308.529","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","MIP","Import of goods for inward processing","804","UKR","Ukraine","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","50843657.255",,"50843657.255","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","MIP","Import of goods for inward processing","807","MKD","North Macedonia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","71659336.92",,"71659336.92","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","MIP","Import of goods for inward processing","818","EGY","Egypt","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","92922881.326",,"92922881.326","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","MIP","Import of goods for inward processing","826","GBR","United Kingdom","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3961891183.153",,"3961891183.153","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","MIP","Import of goods for inward processing","834","TZA","United Rep. of Tanzania","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1295645.761",,"1295645.761","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","MIP","Import of goods for inward processing","839","XX ","Special Categories","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1072687311.945",,"1072687311.945","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","MIP","Import of goods for inward processing","842","USA","USA","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","27793151868.237",,"27793151868.237","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","MIP","Import of goods for inward processing","854","BFA","Burkina Faso","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","12138.492",,"12138.492","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","MIP","Import of goods for inward processing","858","URY","Uruguay","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","63365880.787",,"63365880.787","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","MIP","Import of goods for inward processing","860","UZB","Uzbekistan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","129853727.477",,"129853727.477","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","MIP","Import of goods for inward processing","862","VEN","Venezuela","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2674493.948",,"2674493.948","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","MIP","Import of goods for inward processing","876","WLF","Wallis and Futuna Isds","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","5452.686",,"5452.686","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","MIP","Import of goods for inward processing","887","YEM","Yemen","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","154645.457",,"154645.457","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","MIP","Import of goods for inward processing","894","ZMB","Zambia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","5007530.559",,"5007530.559","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","MIP","Import of goods for inward processing","899","_X ","Areas, nes","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1373940587.087",,"1373940587.087","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"207215391645.587","207215391645.587","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","4","AFG","Afghanistan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"47234792.205","47234792.205","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","8","ALB","Albania","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"43106019.145","43106019.145","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","12","DZA","Algeria","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"309213560.377","309213560.377","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","16","ASM","American Samoa","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"122038.859","122038.859","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","20","AND","Andorra","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"7140863.869","7140863.869","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","24","AGO","Angola","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1236421844.998","1236421844.998","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","28","ATG","Antigua and Barbuda","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1761210.144","1761210.144","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","31","AZE","Azerbaijan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"94982098.967","94982098.967","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","32","ARG","Argentina","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"384796325.875","384796325.875","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","36","AUS","Australia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"3211032455.027","3211032455.027","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","44","BHS","Bahamas","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2336722.281","2336722.281","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","48","BHR","Bahrain","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"123506303.106","123506303.106","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","50","BGD","Bangladesh","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"241085900.043","241085900.043","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","51","ARM","Armenia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"39689335.47","39689335.47","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","52","BRB","Barbados","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"10534476.301","10534476.301","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","60","BMU","Bermuda","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"8850392.492","8850392.492","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","64","BTN","Bhutan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"85672.877","85672.877","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","68","BOL","Bolivia (Plurinational State of)","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"29661170.215","29661170.215","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","70","BIH","Bosnia Herzegovina","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"60462343.497","60462343.497","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","72","BWA","Botswana","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"3425874.684","3425874.684","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","76","BRA","Brazil","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"3331536548.081","3331536548.081","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","84","BLZ","Belize","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1571870.947","1571870.947","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","90","SLB","Solomon Isds","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"46971.234","46971.234","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","92","VGB","Br. Virgin Isds","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"5881459.829","5881459.829","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","96","BRN","Brunei Darussalam","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"7921878.446","7921878.446","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","104","MMR","Myanmar","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"19398356.24","19398356.24","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","108","BDI","Burundi","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2067358.76","2067358.76","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","112","BLR","Belarus","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"65555332.112","65555332.112","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","116","KHM","Cambodia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"19792237.497","19792237.497","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","120","CMR","Cameroon","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"183090823.159","183090823.159","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","124","CAN","Canada","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2997876955.532","2997876955.532","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","132","CPV","Cabo Verde","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"16338603.398","16338603.398","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","136","CYM","Cayman Isds","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"133576897.796","133576897.796","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","140","CAF","Central African Rep.","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2739707.143","2739707.143","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","144","LKA","Sri Lanka","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"27352948.695","27352948.695","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","148","TCD","Chad","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"23824643.971","23824643.971","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","152","CHL","Chile","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"166645390.084","166645390.084","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","156","CHN","China","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"23339845978.107","23339845978.107","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","170","COL","Colombia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"490275078.795","490275078.795","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","174","COM","Comoros","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"107905.893","107905.893","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","178","COG","Congo","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"24641902.376","24641902.376","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","180","COD","Dem. Rep. of the Congo","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"126575878.786","126575878.786","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","188","CRI","Costa Rica","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"78589610.017","78589610.017","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","192","CUB","Cuba","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"20806559.21","20806559.21","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","204","BEN","Benin","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"49152525.392","49152525.392","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","212","DMA","Dominica","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"500082.264","500082.264","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","214","DOM","Dominican Rep.","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"123239010.932","123239010.932","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","218","ECU","Ecuador","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"159100453.554","159100453.554","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","222","SLV","El Salvador","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"25005635.903","25005635.903","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","226","GNQ","Equatorial Guinea","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"7679102.297","7679102.297","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","231","ETH","Ethiopia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"36860288.734","36860288.734","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","232","ERI","Eritrea","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2322641.968","2322641.968","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","234","FRO","Faeroe Isds","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"41942436.212","41942436.212","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","238","FLK","Falkland Isds (Malvinas)","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"391940.488","391940.488","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","239","SGS","South Georgia and the South Sandwich Islands","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"75853.199","75853.199","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","242","FJI","Fiji","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2055681.504","2055681.504","0","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","258","PYF","French Polynesia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"6458774.786","6458774.786","4","false","true",
"C","A","20220101","2022","52","2022","97","EUR","European Union","XIP","Export of goods after inward processing","260","ATF","Fr. South Antarctic Terr.","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"28062.693","28062.693","0","false","true",
