RTA ID,RTA Name,Country,Entry Date,Exit Date,Country_ISO3
25,Mexico - Honduras (Mexico - Northern Triangle),Honduras,2001-06-01,,HND
25,Mexico - Honduras (Mexico - Northern Triangle),Mexico,2001-06-01,,MEX
77,EU - North Macedonia,United Kingdom,2001-06-01,2020-12-31,GBR
77,EU - North Macedonia,Austria,2001-06-01,,AUT
77,EU - North Macedonia,Belgium,2001-06-01,,BEL
77,EU - North Macedonia,Denmark,2001-06-01,,DNK
77,EU - North Macedonia,Finland,2001-06-01,,FIN
77,EU - North Macedonia,France,2001-06-01,,FRA
77,EU - North Macedonia,Germany,2001-06-01,,DEU
77,EU - North Macedonia,Greece,2001-06-01,,GRC
77,EU - North Macedonia,Ireland,2001-06-01,,IRL
77,EU - North Macedonia,Italy,2001-06-01,,ITA
77,EU - North Macedonia,Luxembourg,2001-06-01,,LUX
77,EU - North Macedonia,Netherlands,2001-06-01,,NLD
77,EU - North Macedonia,Portugal,2001-06-01,,PRT
77,EU - North Macedonia,Spain,2001-06-01,,ESP
77,EU - North Macedonia,Sweden,2001-06-01,,SWE
77,EU - North Macedonia,North Macedonia,2001-06-01,,MKD
342,Romania - Israel,Israel,2001-07-01,,ISR
342,Romania - Israel,Romania,2001-07-01,,ROU
79,EFTA - Mexico,Mexico,2001-07-01,,MEX
79,EFTA - Mexico,European Free Trade Association (EFTA),2001-07-01,,not found
573,Ukraine - North Macedonia,Ukraine,2001-07-05,,UKR
573,Ukraine - North Macedonia,North Macedonia,2001-07-05,,MKD
764,Dominican Republic - Central America,Costa Rica,2002-03-07,,CRI
764,Dominican Republic - Central America,Guatemala,2001-10-15,,GTM
764,Dominican Republic - Central America,Honduras,2001-12-19,,HND
764,Dominican Republic - Central America,Nicaragua,2002-09-03,,NIC
764,Dominican Republic - Central America,Dominican Republic,2001-10-04,,DOM
764,Dominican Republic - Central America,El Salvador,2001-10-04,,SLV
71,United States - Jordan ,Jordan,2001-12-17,,JOR
71,United States - Jordan ,United States of America,2001-12-17,,USA
50,Armenia - Kazakhstan,Armenia,2001-12-25,,ARM
50,Armenia - Kazakhstan,Kazakhstan,2001-12-25,,KAZ
46,Asia Pacific Trade Agreement (APTA) - Accession of China,Bangladesh,2002-01-01,,BGD
46,Asia Pacific Trade Agreement (APTA) - Accession of China,Sri Lanka,2002-01-01,,LKA
46,Asia Pacific Trade Agreement (APTA) - Accession of China,China,2002-01-01,,CHN
46,Asia Pacific Trade Agreement (APTA) - Accession of China,India,2002-01-01,,IND
46,Asia Pacific Trade Agreement (APTA) - Accession of China,"Korea, Republic of",2002-01-01,,KOR
46,Asia Pacific Trade Agreement (APTA) - Accession of China,Lao People's Democratic Republic,2002-01-01,,LAO
205,Bulgaria - Israel,Bulgaria,2002-01-01,,BGR
205,Bulgaria - Israel,Israel,2002-01-01,,ISR
203,Bulgaria - Estonia,Bulgaria,2002-01-01,,BGR
203,Bulgaria - Estonia,Estonia,2002-01-01,,EST
353,Slovenia - Bosnia and Herzegovina,Bosnia and Herzegovina,2002-01-01,,BIH
353,Slovenia - Bosnia and Herzegovina,Slovenia,2002-01-01,,SVN
74,Chile - Costa Rica (Chile - Central America),Chile,2002-02-15,,CHL
74,Chile - Costa Rica (Chile - Central America),Costa Rica,2002-02-15,,CRI
207,Bulgaria - Lithuania,Bulgaria,2002-03-01,,BGR
207,Bulgaria - Lithuania,Lithuania,2002-03-01,,LTU
67,EU - Croatia,Austria,2002-03-01,,AUT
67,EU - Croatia,Belgium,2002-03-01,,BEL
67,EU - Croatia,Croatia,2002-03-01,,HRV
67,EU - Croatia,Cyprus,2002-03-01,,CYP
67,EU - Croatia,Czech Republic,2002-03-01,,CZE
67,EU - Croatia,Denmark,2002-03-01,,DNK
67,EU - Croatia,Estonia,2002-03-01,,EST
67,EU - Croatia,Finland,2002-03-01,,FIN
67,EU - Croatia,France,2002-03-01,,FRA
67,EU - Croatia,Germany,2002-03-01,,DEU
67,EU - Croatia,Greece,2002-03-01,,GRC
67,EU - Croatia,Hungary,2002-03-01,,HUN
67,EU - Croatia,Ireland,2002-03-01,,IRL
67,EU - Croatia,Italy,2002-03-01,,ITA
67,EU - Croatia,Latvia,2002-03-01,,LVA
67,EU - Croatia,Lithuania,2002-03-01,,LTU
67,EU - Croatia,Luxembourg,2002-03-01,,LUX
67,EU - Croatia,Malta,2002-03-01,,MLT
67,EU - Croatia,Netherlands,2002-03-01,,NLD
67,EU - Croatia,Poland,2002-03-01,,POL
67,EU - Croatia,Portugal,2002-03-01,,PRT
67,EU - Croatia,Slovak Republic,2002-03-01,,SVK
67,EU - Croatia,Slovenia,2002-03-01,,SVN
67,EU - Croatia,Spain,2002-03-01,,ESP
67,EU - Croatia,Sweden,2002-03-01,,SWE
67,EU - Croatia,United Kingdom,2002-03-01,,GBR
386,EU - San Marino,United Kingdom,2002-04-01,2020-12-31,GBR
386,EU - San Marino,Austria,2002-04-01,,AUT
386,EU - San Marino,Belgium,2002-04-01,,BEL
386,EU - San Marino,Denmark,2002-04-01,,DNK
386,EU - San Marino,Finland,2002-04-01,,FIN
386,EU - San Marino,France,2002-04-01,,FRA
386,EU - San Marino,Germany,2002-04-01,,DEU
386,EU - San Marino,Greece,2002-04-01,,GRC
386,EU - San Marino,Ireland,2002-04-01,,IRL
386,EU - San Marino,Italy,2002-04-01,,ITA
386,EU - San Marino,Luxembourg,2002-04-01,,LUX
386,EU - San Marino,Netherlands,2002-04-01,,NLD
386,EU - San Marino,Portugal,2002-04-01,,PRT
386,EU - San Marino,San Marino,2002-04-01,,SMR
386,EU - San Marino,Spain,2002-04-01,,ESP
386,EU - San Marino,Sweden,2002-04-01,,SWE
76,EFTA - Croatia ,Croatia,2002-04-01,,HRV
76,EFTA - Croatia ,Iceland,2002-04-01,,ISL
76,EFTA - Croatia ,Liechtenstein,2002-04-01,,LIE
76,EFTA - Croatia ,Norway,2002-04-01,,NOR
76,EFTA - Croatia ,Switzerland,2002-04-01,,CHE
88,EFTA - North Macedonia,North Macedonia,2002-05-01,,MKD
88,EFTA - North Macedonia,European Free Trade Association (EFTA),2002-05-01,,not found
68,EU - Jordan,United Kingdom,2002-05-01,2020-12-31,GBR
68,EU - Jordan,Austria,2002-05-01,,AUT
68,EU - Jordan,Belgium,2002-05-01,,BEL
68,EU - Jordan,Denmark,2002-05-01,,DNK
68,EU - Jordan,Finland,2002-05-01,,FIN
68,EU - Jordan,France,2002-05-01,,FRA
68,EU - Jordan,Germany,2002-05-01,,DEU
68,EU - Jordan,Greece,2002-05-01,,GRC
68,EU - Jordan,Ireland,2002-05-01,,IRL
68,EU - Jordan,Italy,2002-05-01,,ITA
68,EU - Jordan,Jordan,2002-05-01,,JOR
68,EU - Jordan,Luxembourg,2002-05-01,,LUX
68,EU - Jordan,Netherlands,2002-05-01,,NLD
68,EU - Jordan,Portugal,2002-05-01,,PRT
68,EU - Jordan,Spain,2002-05-01,,ESP
68,EU - Jordan,Sweden,2002-05-01,,SWE
55,Chile - El Salvador (Chile - Central America),Chile,2002-06-01,,CHL
55,Chile - El Salvador (Chile - Central America),El Salvador,2002-06-01,,SLV
193,Albania - North Macedonia,Albania,2002-07-01,,ALB
193,Albania - North Macedonia,North Macedonia,2002-07-01,,MKD
576,Ukraine - Tajikistan,Tajikistan,2002-07-11,,TJK
576,Ukraine - Tajikistan,Ukraine,2002-07-11,,UKR
314,North Macedonia - Bosnia and Herzegovina,Bosnia and Herzegovina,2002-07-15,,BIH
314,North Macedonia - Bosnia and Herzegovina,North Macedonia,2002-07-15,,MKD
75,EFTA - Jordan ,Jordan,2002-09-01,,JOR
75,EFTA - Jordan ,European Free Trade Association (EFTA),2002-09-01,,not found
66,Canada - Costa Rica,Canada,2002-11-01,,CAN
66,Canada - Costa Rica,Costa Rica,2002-11-01,,CRI
70,Japan - Singapore,Japan,2002-11-30,,JPN
70,Japan - Singapore,Singapore,2002-11-30,,SGP
17,Gulf Cooperation Council (GCC),"Bahrain, Kingdom of",2003-01-01,,BHR
17,Gulf Cooperation Council (GCC),"Kuwait, the State of",2003-01-01,,KWT
17,Gulf Cooperation Council (GCC),Oman,2003-01-01,,OMN
17,Gulf Cooperation Council (GCC),Qatar,2003-01-01,,QAT
17,Gulf Cooperation Council (GCC),"Saudi Arabia, Kingdom of",2003-01-01,,SAU
17,Gulf Cooperation Council (GCC),United Arab Emirates,2003-01-01,,ARE
65,EFTA - Singapore,Singapore,2003-01-01,,SGP
65,EFTA - Singapore,European Free Trade Association (EFTA),2003-01-01,,not found
33,EU - Chile,United Kingdom,2003-02-01,2020-12-31,GBR
33,EU - Chile,Austria,2003-02-01,,AUT
33,EU - Chile,Belgium,2003-02-01,,BEL
33,EU - Chile,Chile,2003-02-01,,CHL
33,EU - Chile,Denmark,2003-02-01,,DNK
33,EU - Chile,Finland,2003-02-01,,FIN
33,EU - Chile,France,2003-02-01,,FRA
33,EU - Chile,Germany,2003-02-01,,DEU
33,EU - Chile,Greece,2003-02-01,,GRC
33,EU - Chile,Ireland,2003-02-01,,IRL
33,EU - Chile,Italy,2003-02-01,,ITA
33,EU - Chile,Luxembourg,2003-02-01,,LUX
33,EU - Chile,Netherlands,2003-02-01,,NLD
33,EU - Chile,Portugal,2003-02-01,,PRT
33,EU - Chile,Spain,2003-02-01,,ESP
33,EU - Chile,Sweden,2003-02-01,,SWE
63,EU - Lebanon,United Kingdom,2003-03-01,2020-12-31,GBR
63,EU - Lebanon,Austria,2003-03-01,,AUT
63,EU - Lebanon,Belgium,2003-03-01,,BEL
63,EU - Lebanon,Denmark,2003-03-01,,DNK
63,EU - Lebanon,Finland,2003-03-01,,FIN
63,EU - Lebanon,France,2003-03-01,,FRA
63,EU - Lebanon,Germany,2003-03-01,,DEU
63,EU - Lebanon,Greece,2003-03-01,,GRC
63,EU - Lebanon,Ireland,2003-03-01,,IRL
63,EU - Lebanon,Italy,2003-03-01,,ITA
63,EU - Lebanon,Lebanese Republic,2003-03-01,,LBN
63,EU - Lebanon,Luxembourg,2003-03-01,,LUX
63,EU - Lebanon,Netherlands,2003-03-01,,NLD
63,EU - Lebanon,Portugal,2003-03-01,,PRT
63,EU - Lebanon,Spain,2003-03-01,,ESP
63,EU - Lebanon,Sweden,2003-03-01,,SWE
54,Central European Free Trade Agreement (CEFTA) - Accession of Croatia,Bulgaria,1999-01-01,2007-01-01,BGR
54,Central European Free Trade Agreement (CEFTA) - Accession of Croatia,Czech Republic,1993-03-01,2007-01-01,CZE
54,Central European Free Trade Agreement (CEFTA) - Accession of Croatia,Hungary,1993-03-01,2007-01-01,HUN
54,Central European Free Trade Agreement (CEFTA) - Accession of Croatia,Poland,1993-03-01,2007-01-01,POL
54,Central European Free Trade Agreement (CEFTA) - Accession of Croatia,Romania,1997-07-01,2007-01-01,ROU
54,Central European Free Trade Agreement (CEFTA) - Accession of Croatia,Slovak Republic,1993-03-01,2007-01-01,SVK
54,Central European Free Trade Agreement (CEFTA) - Accession of Croatia,Slovenia,1996-01-01,2007-01-01,SVN
54,Central European Free Trade Agreement (CEFTA) - Accession of Croatia,Croatia,2003-03-01,,HRV
206,Bulgaria - Latvia,Bulgaria,2003-04-01,,BGR
206,Bulgaria - Latvia,Latvia,2003-04-01,,LVA
39,Panama - El Salvador (Panama - Central America),El Salvador,2003-04-11,,SLV
39,Panama - El Salvador (Panama - Central America),Panama,2003-04-11,,PAN
582,Pacific Island Countries Trade Agreement (PICTA),Solomon Islands,2003-07-02,,SLB
582,Pacific Island Countries Trade Agreement (PICTA),Kiribati,2003-07-04,,KIR
582,Pacific Island Countries Trade Agreement (PICTA),Vanuatu,2005-07-21,,VUT
582,Pacific Island Countries Trade Agreement (PICTA),Papua New Guinea,2003-09-04,,PNG
582,Pacific Island Countries Trade Agreement (PICTA),Tuvalu,2008-05-16,,TUV
582,Pacific Island Countries Trade Agreement (PICTA),Cook Islands,2003-04-13,,COK
582,Pacific Island Countries Trade Agreement (PICTA),Fiji,2003-04-13,,FJI
582,Pacific Island Countries Trade Agreement (PICTA),Nauru,2003-04-13,,NRU
582,Pacific Island Countries Trade Agreement (PICTA),Niue,2003-04-13,,NIU
582,Pacific Island Countries Trade Agreement (PICTA),"Micronesia, Federated States of",2003-04-13,,FSM
582,Pacific Island Countries Trade Agreement (PICTA),Tonga,2003-04-13,,TON
582,Pacific Island Countries Trade Agreement (PICTA),Samoa,2003-04-13,,WSM
663,Brazil - Mexico ,Brazil,2003-05-02,,BRA
663,Brazil - Mexico ,Mexico,2003-05-02,,MEX
389,India - Afghanistan,Afghanistan,2003-05-13,,AFG
389,India - Afghanistan,India,2003-05-13,,IND
219,Croatia - Albania ,Albania,2003-06-01,,ALB
219,Croatia - Albania ,Croatia,2003-06-01,,HRV
57,"China - Hong Kong, China",China,2003-06-29,,CHN
57,"China - Hong Kong, China","Hong Kong, China",2003-06-29,,HKG
62,Türkiye - Croatia,Croatia,2003-07-01,,HRV
62,Türkiye - Croatia,Türkiye,2003-07-01,,TUR
61,Türkiye - Bosnia and Herzegovina,Bosnia and Herzegovina,2003-07-01,,BIH
61,Türkiye - Bosnia and Herzegovina,Türkiye,2003-07-01,,TUR
665,Morocco - United Arab Emirates,Morocco,2003-07-09,,MAR
665,Morocco - United Arab Emirates,United Arab Emirates,2003-07-09,,ARE
60,Singapore - Australia,Australia,2003-07-28,,AUS
60,Singapore - Australia,Singapore,2003-07-28,,SGP
192,Albania - Bulgaria,Albania,2003-09-01,,ALB
192,Albania - Bulgaria,Bulgaria,2003-09-01,,BGR
197,Albania - UNMIC/Kosovo,Albania,2003-10-01,,ALB
197,Albania - UNMIC/Kosovo,UNMIK/Kosovo,2003-10-01,,XKX
56,"China - Macao, China",China,2003-10-17,,CHN
56,"China - Macao, China","Macao, China",2003-10-17,,MAC
340,Romania - Bosnia and Herzegovina,Bosnia and Herzegovina,2003-10-24,,BIH
340,Romania - Bosnia and Herzegovina,Romania,2003-10-24,,ROU
620,GUAM,Azerbaijan,2003-12-10,,AZE
620,GUAM,Georgia,2003-12-10,,GEO
620,GUAM,"Moldova, Republic of",2003-12-10,,MDA
620,GUAM,Ukraine,2003-12-10,,UKR
341,Romania - North Macedonia,Romania,2004-01-01,,ROU
341,Romania - North Macedonia,North Macedonia,2004-01-01,,MKD
59,United States - Chile,Chile,2004-01-01,,CHL
59,United States - Chile,United States of America,2004-01-01,,USA
425,Panama - Chinese Taipei,Chinese Taipei,2004-01-01,,TWN
425,Panama - Chinese Taipei,Panama,2004-01-01,,PAN
58,United States - Singapore,Singapore,2004-01-01,,SGP
58,United States - Singapore,United States of America,2004-01-01,,USA
195,Albania - Romania,Albania,2004-01-01,,ALB
195,Albania - Romania,Romania,2004-01-01,,ROU
53,"Korea, Republic of - Chile",Chile,2004-04-01,,CHL
53,"Korea, Republic of - Chile","Korea, Republic of",2004-04-01,,KOR
52,EC (25) Enlargement,United Kingdom,2004-05-01,2020-12-31,GBR
52,EC (25) Enlargement,Austria,2004-05-01,,AUT
52,EC (25) Enlargement,Belgium,2004-05-01,,BEL
52,EC (25) Enlargement,Cyprus,2004-05-01,,CYP
52,EC (25) Enlargement,Czech Republic,2004-05-01,,CZE
52,EC (25) Enlargement,Denmark,2004-05-01,,DNK
52,EC (25) Enlargement,Estonia,2004-05-01,,EST
52,EC (25) Enlargement,Finland,2004-05-01,,FIN
52,EC (25) Enlargement,France,2004-05-01,,FRA
52,EC (25) Enlargement,Germany,2004-05-01,,DEU
52,EC (25) Enlargement,Greece,2004-05-01,,GRC
52,EC (25) Enlargement,Hungary,2004-05-01,,HUN
52,EC (25) Enlargement,Ireland,2004-05-01,,IRL
52,EC (25) Enlargement,Italy,2004-05-01,,ITA
52,EC (25) Enlargement,Latvia,2004-05-01,,LVA
52,EC (25) Enlargement,Lithuania,2004-05-01,,LTU
52,EC (25) Enlargement,Luxembourg,2004-05-01,,LUX
52,EC (25) Enlargement,Malta,2004-05-01,,MLT
52,EC (25) Enlargement,Netherlands,2004-05-01,,NLD
52,EC (25) Enlargement,Poland,2004-05-01,,POL
52,EC (25) Enlargement,Portugal,2004-05-01,,PRT
52,EC (25) Enlargement,Slovak Republic,2004-05-01,,SVK
52,EC (25) Enlargement,Slovenia,2004-05-01,,SVN
52,EC (25) Enlargement,Spain,2004-05-01,,ESP
52,EC (25) Enlargement,Sweden,2004-05-01,,SWE
331,Moldova - Bosnia and Herzegovina,Bosnia and Herzegovina,2004-05-01,,BIH
331,Moldova - Bosnia and Herzegovina,"Moldova, Republic of",2004-05-01,,MDA
579,Common Economic Zone (CEZ),Belarus,2004-05-20,,BLR
579,Common Economic Zone (CEZ),Kazakhstan,2004-05-20,,KAZ
579,Common Economic Zone (CEZ),Russian Federation,2004-05-20,,RUS
579,Common Economic Zone (CEZ),Ukraine,2004-05-20,,UKR
44,EU - Egypt,United Kingdom,2004-06-01,2020-12-31,GBR
44,EU - Egypt,Austria,2004-06-01,,AUT
44,EU - Egypt,Belgium,2004-06-01,,BEL
44,EU - Egypt,Cyprus,2004-06-01,,CYP
44,EU - Egypt,Czech Republic,2004-06-01,,CZE
44,EU - Egypt,Denmark,2004-06-01,,DNK
44,EU - Egypt,Estonia,2004-06-01,,EST
44,EU - Egypt,Finland,2004-06-01,,FIN
44,EU - Egypt,France,2004-06-01,,FRA
44,EU - Egypt,Germany,2004-06-01,,DEU
44,EU - Egypt,Greece,2004-06-01,,GRC
44,EU - Egypt,Hungary,2004-06-01,,HUN
44,EU - Egypt,Ireland,2004-06-01,,IRL
44,EU - Egypt,Italy,2004-06-01,,ITA
44,EU - Egypt,Latvia,2004-06-01,,LVA
44,EU - Egypt,Lithuania,2004-06-01,,LTU
44,EU - Egypt,Luxembourg,2004-06-01,,LUX
44,EU - Egypt,Malta,2004-06-01,,MLT
44,EU - Egypt,Netherlands,2004-06-01,,NLD
44,EU - Egypt,Poland,2004-06-01,,POL
44,EU - Egypt,Portugal,2004-06-01,,PRT
44,EU - Egypt,Slovak Republic,2004-06-01,,SVK
44,EU - Egypt,Slovenia,2004-06-01,,SVN
44,EU - Egypt,Spain,2004-06-01,,ESP
44,EU - Egypt,Sweden,2004-06-01,,SWE
44,EU - Egypt,Egypt,2004-06-01,,EGY
208,Bulgaria - Serbia and Montenegro,Bulgaria,2004-06-01,,BGR
208,Bulgaria - Serbia and Montenegro,Serbia,2004-06-01,,SRB
208,Bulgaria - Serbia and Montenegro,Montenegro,2004-06-01,,MNE
344,Romania - Serbia and Montenegro,Romania,2004-07-01,,ROU
222,Croatia - Serbia and Montenegro,Croatia,2004-07-01,,HRV
222,Croatia - Serbia and Montenegro,Serbia,2004-07-01,,SRB
222,Croatia - Serbia and Montenegro,Montenegro,2004-07-01,,MNE
7,Southern African Customs Union (SACU),Botswana,2004-07-15,,BWA
7,Southern African Customs Union (SACU),Lesotho,2004-07-15,,LSO
7,Southern African Customs Union (SACU),Namibia,2004-07-15,,NAM
7,Southern African Customs Union (SACU),South Africa,2004-07-15,,ZAF
7,Southern African Customs Union (SACU),Eswatini,2004-07-15,,SWZ
651,Mexico - Uruguay,Mexico,2004-07-15,,MEX
651,Mexico - Uruguay,Uruguay,2004-07-15,,URY
873,India - Thailand,India,2004-09-01,,IND
873,India - Thailand,Thailand,2004-09-01,,THA
335,Moldova - Serbia and Montenegro,"Moldova, Republic of",2004-09-01,,MDA
196,Albania - Serbia and Montenegro,Albania,2004-09-01,,ALB
196,Albania - Serbia and Montenegro,Serbia,2004-09-01,,SRB
196,Albania - Serbia and Montenegro,Montenegro,2004-09-01,,MNE
333,Moldova - Croatia,Croatia,2004-10-01,,HRV
333,Moldova - Croatia,"Moldova, Republic of",2004-10-01,,MDA
194,Albania - Moldova,Albania,2004-11-01,,ALB
194,Albania - Moldova,"Moldova, Republic of",2004-11-01,,MDA
202,Bulgaria - Bosnia and Herzegovina,Bosnia and Herzegovina,2004-12-01,,BIH
202,Bulgaria - Bosnia and Herzegovina,Bulgaria,2004-12-01,,BGR
43,EFTA - Chile,Chile,2004-12-01,,CHL
43,EFTA - Chile,European Free Trade Association (EFTA),2004-12-01,,not found
191,Albania - Bosnia and Herzegovina,Albania,2004-12-01,,ALB
191,Albania - Bosnia and Herzegovina,Bosnia and Herzegovina,2004-12-01,,BIH
332,Moldova - Bulgaria,Bulgaria,2004-12-01,,BGR
332,Moldova - Bulgaria,"Moldova, Republic of",2004-12-01,,MDA
334,Moldova - North Macedonia,"Moldova, Republic of",2004-12-01,,MDA
334,Moldova - North Macedonia,North Macedonia,2004-12-01,,MKD
40,Thailand - Australia,Australia,2005-01-01,,AUS
40,Thailand - Australia,Thailand,2005-01-01,,THA
41,United States - Australia,Australia,2005-01-01,,AUS
41,United States - Australia,United States of America,2005-01-01,,USA
42,ASEAN - China,China,2005-01-01,,CHN
42,ASEAN - China,ASEAN Free Trade Area (AFTA),2005-01-01,,not found
38,Japan - Mexico,Japan,2005-04-01,,JPN
38,Japan - Mexico,Mexico,2005-04-01,,MEX
574,"Ukraine - Moldova, Republic of","Moldova, Republic of",2005-05-19,,MDA
574,"Ukraine - Moldova, Republic of",Ukraine,2005-05-19,,UKR
34,Türkiye - Palestine,Palestine,2005-06-01,,PSE
34,Türkiye - Palestine,Türkiye,2005-06-01,,TUR
37,EFTA - Tunisia,Tunisia,2005-06-01,,TUN
37,EFTA - Tunisia,European Free Trade Association (EFTA),2005-06-01,,not found
561,Pakistan - Sri Lanka,Sri Lanka,2005-06-12,,LKA
561,Pakistan - Sri Lanka,Pakistan,2005-06-12,,PAK
35,Türkiye - Tunisia,Tunisia,2005-07-01,,TUN
35,Türkiye - Tunisia,Türkiye,2005-07-01,,TUR
31,Thailand - New Zealand,New Zealand,2005-07-01,,NZL
31,Thailand - New Zealand,Thailand,2005-07-01,,THA
10,India - Singapore,India,2005-08-01,,IND
10,India - Singapore,Singapore,2005-08-01,,SGP
23,Jordan - Singapore,Jordan,2005-08-22,,JOR
23,Jordan - Singapore,Singapore,2005-08-22,,SGP
18,EU - Algeria,United Kingdom,2005-09-01,2020-12-31,GBR
18,EU - Algeria,Algeria,2005-09-01,,DZA
18,EU - Algeria,Austria,2005-09-01,,AUT
18,EU - Algeria,Belgium,2005-09-01,,BEL
18,EU - Algeria,Cyprus,2005-09-01,,CYP
18,EU - Algeria,Czech Republic,2005-09-01,,CZE
18,EU - Algeria,Denmark,2005-09-01,,DNK
18,EU - Algeria,Estonia,2005-09-01,,EST
18,EU - Algeria,Finland,2005-09-01,,FIN
18,EU - Algeria,France,2005-09-01,,FRA
18,EU - Algeria,Germany,2005-09-01,,DEU
18,EU - Algeria,Greece,2005-09-01,,GRC
18,EU - Algeria,Hungary,2005-09-01,,HUN
18,EU - Algeria,Ireland,2005-09-01,,IRL
18,EU - Algeria,Italy,2005-09-01,,ITA
18,EU - Algeria,Latvia,2005-09-01,,LVA
18,EU - Algeria,Lithuania,2005-09-01,,LTU
18,EU - Algeria,Luxembourg,2005-09-01,,LUX
18,EU - Algeria,Malta,2005-09-01,,MLT
18,EU - Algeria,Netherlands,2005-09-01,,NLD
18,EU - Algeria,Poland,2005-09-01,,POL
18,EU - Algeria,Portugal,2005-09-01,,PRT
18,EU - Algeria,Slovak Republic,2005-09-01,,SVK
18,EU - Algeria,Slovenia,2005-09-01,,SVN
18,EU - Algeria,Spain,2005-09-01,,ESP
18,EU - Algeria,Sweden,2005-09-01,,SWE
30,United States - Morocco,Morocco,2006-01-01,,MAR
30,United States - Morocco,United States of America,2006-01-01,,USA
29,Türkiye - Morocco,Morocco,2006-01-01,,MAR
29,Türkiye - Morocco,Türkiye,2006-01-01,,TUR
188,South Asian Free Trade Agreement (SAFTA),Afghanistan,2011-08-07,,AFG
188,South Asian Free Trade Agreement (SAFTA),Bangladesh,2006-01-01,,BGD
188,South Asian Free Trade Agreement (SAFTA),Bhutan,2006-01-01,,BTN
188,South Asian Free Trade Agreement (SAFTA),Sri Lanka,2006-01-01,,LKA
188,South Asian Free Trade Agreement (SAFTA),India,2006-01-01,,IND
188,South Asian Free Trade Agreement (SAFTA),Maldives,2006-01-01,,MDV
188,South Asian Free Trade Agreement (SAFTA),Nepal,2006-01-01,,NPL
188,South Asian Free Trade Agreement (SAFTA),Pakistan,2006-01-01,,PAK
27,Dominican Republic - Central America - United States Free Trade Agreement (CAFTA-DR),Costa Rica,2009-01-01,,CRI
27,Dominican Republic - Central America - United States Free Trade Agreement (CAFTA-DR),Dominican Republic,2007-03-01,,DOM
27,Dominican Republic - Central America - United States Free Trade Agreement (CAFTA-DR),Guatemala,2006-07-01,,GTM
27,Dominican Republic - Central America - United States Free Trade Agreement (CAFTA-DR),Honduras,2006-04-01,,HND
27,Dominican Republic - Central America - United States Free Trade Agreement (CAFTA-DR),Nicaragua,2006-04-01,,NIC
27,Dominican Republic - Central America - United States Free Trade Agreement (CAFTA-DR),El Salvador,2006-03-01,,SLV
27,Dominican Republic - Central America - United States Free Trade Agreement (CAFTA-DR),United States of America,2006-03-01,,USA
28,"Korea, Republic of - Singapore","Korea, Republic of",2006-03-02,,KOR
28,"Korea, Republic of - Singapore",Singapore,2006-03-02,,SGP
9,Trans-Pacific Strategic Economic Partnership,Brunei Darussalam,2006-07-12,,BRN
9,Trans-Pacific Strategic Economic Partnership,Chile,2006-11-08,,CHL
9,Trans-Pacific Strategic Economic Partnership,New Zealand,2006-05-28,,NZL
9,Trans-Pacific Strategic Economic Partnership,Singapore,2006-05-28,,SGP
858,Russian Federation - Serbia,Russian Federation,2006-06-03,,RUS
858,Russian Federation - Serbia,Serbia,2006-06-03,,SRB
424,Guatemala - Chinese Taipei,Chinese Taipei,2006-07-01,,TWN
424,Guatemala - Chinese Taipei,Guatemala,2006-07-01,,GTM
22,Japan - Malaysia,Japan,2006-07-13,,JPN
22,Japan - Malaysia,Malaysia,2006-07-13,,MYS
11,Panama - Singapore,Panama,2006-07-24,,PAN
11,Panama - Singapore,Singapore,2006-07-24,,SGP
562,India - Bhutan,Bhutan,2006-07-29,,BTN
562,India - Bhutan,India,2006-07-29,,IND
19,United States - Bahrain,"Bahrain, Kingdom of",2006-08-01,,BHR
19,United States - Bahrain,United States of America,2006-08-01,,USA
21,"EFTA - Korea, Republic of",Iceland,2006-10-01,,ISL
21,"EFTA - Korea, Republic of","Korea, Republic of",2006-09-01,,KOR
21,"EFTA - Korea, Republic of",European Free Trade Association (EFTA),2006-09-01,,not found
8,Chile - China,Chile,2006-10-01,,CHL
8,Chile - China,China,2006-10-01,,CHN
566,Iceland - Faeroe Islands,Faeroe Islands,2006-11-01,,FRO
566,Iceland - Faeroe Islands,Iceland,2006-11-01,,ISL
571,Ukraine - Belarus,Belarus,2006-11-11,,BLR
571,Ukraine - Belarus,Ukraine,2006-11-11,,UKR
12,EU - Albania,United Kingdom,2006-12-01,2020-12-31,GBR
12,EU - Albania,Albania,2006-12-01,,ALB
12,EU - Albania,Austria,2006-12-01,,AUT
12,EU - Albania,Belgium,2006-12-01,,BEL
12,EU - Albania,Cyprus,2006-12-01,,CYP
12,EU - Albania,Czech Republic,2006-12-01,,CZE
12,EU - Albania,Denmark,2006-12-01,,DNK
12,EU - Albania,Estonia,2006-12-01,,EST
12,EU - Albania,Finland,2006-12-01,,FIN
12,EU - Albania,France,2006-12-01,,FRA
12,EU - Albania,Germany,2006-12-01,,DEU
12,EU - Albania,Greece,2006-12-01,,GRC
12,EU - Albania,Hungary,2006-12-01,,HUN
12,EU - Albania,Ireland,2006-12-01,,IRL
12,EU - Albania,Italy,2006-12-01,,ITA
12,EU - Albania,Latvia,2006-12-01,,LVA
12,EU - Albania,Lithuania,2006-12-01,,LTU
12,EU - Albania,Luxembourg,2006-12-01,,LUX
12,EU - Albania,Malta,2006-12-01,,MLT
12,EU - Albania,Netherlands,2006-12-01,,NLD
